model,dataset,window,horizon,ablation,seed,use_adj,timestamp,mae,std_MAE,rmse,rmse_states,pcc,pcc_states,MAPE,R2,R2_states,Var,Vars,Peak,sim_mat
EpiSIG-Net-V3,australia-covid,20,3,none,5,True,20260204_122233,249.57118225097656,574.8532104492188,721.9238403391316,285.182373046875,0.9807708263397216,0.4894320964813232,0.0209047961980104,0.8609497547149658,-250.4097137451172,0.8712556958198547,0.430203229188919,1008.0401000976562,default
EpiSIG-Net-V3,australia-covid,20,3,none,6,True,20260204_122358,48.549652099609375,99.31903839111328,176.64386952460308,73.53227996826172,0.99784117937088,0.8012403249740601,0.0064423810690641,0.9916749596595764,-22.808406829833984,0.9919394254684448,0.7143928408622742,177.936279296875,default
EpiSIG-Net-V3,australia-covid,20,3,none,7,True,20260204_122449,73.37706756591797,169.52120971679688,240.38213392949984,95.04598236083984,0.9974813461303712,0.771154522895813,0.0044211186468601,0.9845832586288452,-11.726134300231934,0.9855371117591858,0.6061013340950012,300.843017578125,default
EpiSIG-Net-V3,australia-covid,20,3,none,8,True,20260204_122615,89.72686767578125,205.27685546875,284.2739930507186,112.5243911743164,0.9967840313911438,0.7873752117156982,0.0070024537853896,0.9784392714500428,-27.16081619262696,0.979735791683197,0.6725499629974365,362.3792114257813,default
EpiSIG-Net-V3,australia-covid,20,3,none,9,True,20260204_122657,61.9001350402832,145.1724853515625,201.43572563599537,78.98233795166016,0.9984784126281738,0.8080792427062988,0.0029778585303574,0.9891741275787354,-4.232048988342285,0.9898942112922668,0.7109328508377075,256.8320007324219,default
EpiSIG-Net-V3,australia-covid,20,3,none,10,True,20260204_122846,62.1955680847168,141.44908142089844,205.16611029236773,81.58395385742188,0.9981362223625184,0.8022037744522095,0.0044209794141352,0.9887694716453552,-9.704795837402344,0.9894291162490844,0.7196429967880249,251.2928161621093,default
EpiSIG-Net-V3,australia-covid,20,3,none,20,True,20260203_010542,114.0445556640625,254.1356506347656,336.41513138531684,135.9691619873047,0.9961990118026732,0.809700608253479,0.010539841838181,0.9698046445846558,-62.2060775756836,0.9717085361480712,0.685515284538269,448.1686706542969,default
EpiSIG-Net-V3,australia-covid,20,3,none,30,True,20260203_010842,59.98149871826172,135.5265350341797,196.91509512350748,78.53567504882812,0.998288869857788,0.8158795237541199,0.0043764798901975,0.9896546006202698,-9.387321472167969,0.990293562412262,0.7194930911064148,241.1099090576172,default
MSAGAT-Net,australia-covid,20,3,none,30,True,20260811_091508,76.12052154541016,173.98387145996094,247.87876636069493,98.2577667236328,0.9976953268051147,,,0.9851645231246948,-12.546541213989258,0.9860519766807556,0.5820671916007996,280.6006774902344,default
MSAGAT-Net.loggrowth.quant,australia-covid,20,3,none,30,True,20260814_031442,12.59337615401351,21.550013918482016,30.868449389498466,16.551604534889087,0.9999295399814074,0.7463311503714742,,0.9997699336712352,0.6093977146377346,0.9997784400456676,0.6140468143728437,38.89358992377917,default
