model,dataset,window,horizon,ablation,seed,use_adj,timestamp,mae,std_MAE,rmse,rmse_states,pcc,pcc_states,MAPE,R2,R2_states,Var,Vars,Peak,sim_mat
MSAGAT-Net.loggrowth.quant,nhs_timeseries,20,14,none,45,True,20260814_032412,10.303908776447283,4.752487564049458,15.532974311921947,14.26909520752167,0.8958125265074363,0.6864004316402248,,0.5628888634154972,-0.8491986963139827,0.6389810003390659,-0.4724212372208179,0.0,default
MSAGAT-Net.loggrowth.quant.attnfix,nhs_timeseries,20,14,none,45,True,20260819_014345,7.679587576023978,2.883534568192053,10.581360680978817,10.03008159056996,0.911049831260474,0.6958632863884215,,0.797154368190814,0.0634304754203846,0.7982292268444716,0.0717493892630625,0.0,default
MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre,nhs_timeseries,20,14,none,45,True,20260819_080701,7.93632885659112,4.0567555679288745,11.614812743880494,10.595702990294413,0.8991076152476822,0.7257090859529914,,0.7555967097492858,-0.0349592103828554,0.7581413978005027,-0.0144352393098726,0.0,default
MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-reniter.renewal7,nhs_timeseries,20,14,none,45,True,20260820_151224,9.800372515548636,6.005986055546432,15.280677852742636,13.187509882483232,0.8642337988421309,0.7003268430859508,,0.576973218145314,-0.5793816067700784,0.595589961577888,-0.4526132254527662,0.0,default
MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-reniter-giunif.renewal7,nhs_timeseries,20,14,none,45,True,20260820_152016,9.033103487963498,4.665224290199817,12.94413611739592,11.749326626208072,0.8852730775213233,0.6996909478165588,,0.6964510283920122,-0.3010671926131624,0.7081974958565932,-0.1648024570433719,0.0,default
MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-reniter.renewal7.gifix5.2-1.72,nhs_timeseries,20,14,none,45,True,20260820_152846,8.926965984694975,4.65136310316269,13.06254000366351,11.890775383198784,0.8626769488731422,0.6574717388870731,,0.6908723229685523,-0.3112734193772241,0.6909127237894692,-0.2624364252456498,0.0,default
MSTAGAT-Net,nhs_timeseries,20,14,none,123,True,20260127_032420,27.4577865600586,17.26079559326172,35.058558713422606,30.661954879760746,0.8667344450950623,0.8892226815223694,9.741373219185334e-08,0.2435588836669922,-0.6348913908004761,0.6226770877838135,0.7197192311286926,7.3780107498168945,default
MSAGAT-Net,nhs_timeseries,20,14,none,123,True,20260811_091434,10.009427070617676,2.647399425506592,12.30076078217573,11.883082389831545,0.915745198726654,0.5573984980583191,,0.7258762717247009,-0.4068415462970733,0.8323482871055603,0.2433119863271713,0.0,default
MSAGAT-Net.loggrowth.quant,nhs_timeseries,20,14,none,123,True,20260814_032334,7.453221461388557,3.852941308512614,11.529845133423876,10.337307626527831,0.8953036027800354,0.7130862980432908,,0.7591594716024281,0.038715036510684,0.7604650640817577,0.0499330143122643,0.0,default
MSAGAT-Net.loggrowth.quant.attnfix,nhs_timeseries,20,14,none,123,True,20260819_014507,6.655134615713562,3.0637853755226976,9.407500029466132,8.711574128315865,0.9254768465522344,0.7647930305393931,,0.8396639869568514,0.2942787834156271,0.8398543915863086,0.3078286605666803,0.0,default
MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre,nhs_timeseries,20,14,none,123,True,20260819_080843,7.548214248962052,3.843368852392836,11.37888286763514,10.404554747652838,0.9048842702058624,0.7336820825269876,,0.7654249177966452,0.0132854930687929,0.7696204838064107,0.047799368649774,0.0,default
MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-reniter.renewal7,nhs_timeseries,20,14,none,123,True,20260820_151424,8.526544168151482,3.90339076023013,12.32588881697882,11.396494203215411,0.8696885728105024,0.690615642797559,,0.7247552048127879,-0.2179327019043439,0.7248191660680992,-0.1531553827855312,0.0,default
MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-reniter-giunif.renewal7,nhs_timeseries,20,14,none,123,True,20260820_152153,6.866016321960489,2.757011357380955,9.482268463421054,8.890364227789114,0.9152714505781264,0.7214764859553721,,0.837105238798345,0.2209674843473955,0.837296851317885,0.3172361958467878,0.0,default
MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-reniter.renewal7.gifix5.2-1.72,nhs_timeseries,20,14,none,123,True,20260820_153119,7.177100802504912,3.754758015313223,10.375254405515918,9.367296068827333,0.8992467927045265,0.7021015812517993,,0.8049795597063674,0.1969935136995341,0.8050775378026079,0.266707698624258,0.0,default
MSTAGAT-Net,nhs_timeseries,20,14,none,1000,True,20260127_032439,20.43122100830078,10.85849666595459,28.75983506199173,25.70524024963379,0.8613250851631165,0.8900429606437683,5.42844524886732e-08,0.4909507632255554,-0.0021374565549194,0.551559329032898,0.485369473695755,9.514543533325195,default
MSAGAT-Net,nhs_timeseries,20,14,none,1000,True,20260811_091445,7.829011917114258,2.1886181831359863,10.009749809438723,9.676125526428224,0.9277048110961914,0.6533599495887756,,0.8184780478477478,0.0983802154660224,0.8523418307304382,0.3064461052417755,0.0,default
MSAGAT-Net.loggrowth.quant,nhs_timeseries,20,14,none,1000,True,20260814_032323,8.411079468626264,4.0460345525237695,12.775766142075264,11.475246999513995,0.8877540160119026,0.6657443952418578,,0.7042964553876849,-0.1972924186989108,0.7142838301770656,-0.1451348420183504,0.0,default
MSAGAT-Net.loggrowth.quant.attnfix,nhs_timeseries,20,14,none,1000,True,20260819_014607,8.003490014401608,2.9299896278801936,10.942664401262803,10.26142283260816,0.9138123557874822,0.6804375422824915,,0.7830654208362763,0.02879044648072,0.7966961429562182,0.1026040122942248,0.0,default
MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre,nhs_timeseries,20,14,none,1000,True,20260819_080937,8.041106192711727,3.219773097941606,11.60231910397038,10.7748214884648,0.9000532752183278,0.6840625060255555,,0.7561222187704219,-0.0697376326382759,0.7633564120706984,-0.0251006389153074,0.0,default
MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-reniter.renewal7,nhs_timeseries,20,14,none,1000,True,20260820_151615,10.730998060414056,5.623116550710224,15.3523167189669,13.720861834206676,0.8737926195808957,0.6553144511856875,,0.5729974524570411,-0.7498148680868287,0.6633401201833193,-0.2366193546513477,0.0,default
MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-reniter-giunif.renewal7,nhs_timeseries,20,14,none,1000,True,20260820_152409,10.441510968510856,6.284387430360088,15.812755216178484,13.609150180378457,0.84659293965844,0.6469464785053175,,0.5470005032969376,-0.7167055934901263,0.584912202001022,-0.4659290673992177,0.0,default
MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-reniter.renewal7.gifix5.2-1.72,nhs_timeseries,20,14,none,1000,True,20260820_153346,8.479126652858776,4.023305055927335,12.399433706473607,11.158233952063188,0.8840233887318842,0.6842876725554612,,0.7214607990534327,-0.17269537637096793,0.7349724734524752,-0.04548116781529164,0.0,default
