MAE,std_MAE,RMSE,RMSEs,PCC,PCCs,MAPE,R2,R2s,Var,Vars,Peak
510.2231,417.24985,1338.21546284595,1000.943,0.7777359026547751,0.781568152988508,0.03470163125,0.5747125895881366,0.5548034401825169,0.5749806761741638,0.5646073323615054,357.63474
