model,timestamp,dataset,window,horizon,mae,std_MAE,rmse,rmse_states,pcc,pcc_states,MAPE,R2,R2_states,Var,Vars,Peak
MSTAGAT-Net,20250501_123758,state360,20,3,72.49593,84.225815,168.1996929805462,109.67364,0.9285420201502244,0.781084825178356,0.0033518359375,0.8568015174142471,-0.16692774891374967,0.8581346273422241,0.29629395567640965,125.09706
