MAE,std_MAE,RMSE,RMSEs,PCC,PCCs,MAPE,R2,R2s,Var,Vars,Peak
468.38388,387.43542,1321.5082765537263,983.7252,0.7989197765661397,0.8041072948723031,0.0205690328125,0.5852654332352205,0.5738112217450319,0.5887078642845154,0.5882005158891069,370.18936
