MAE,std_MAE,RMSE,RMSEs,PCC,PCCs,MAPE,R2,R2s,Var,Vars,Peak
462.10046,395.96024,1337.8910176094314,989.00385,0.8269026634215679,0.8337273045229349,0.018448996875,0.5749187790096215,0.5747350502923343,0.5862259864807129,0.5994144094751236,385.30713
