MAE,std_MAE,RMSE,RMSEs,PCC,PCCs,MAPE,R2,R2s,Var,Vars,Peak
364.63257,327.41406,1078.0467290428555,776.836,0.8847192336490711,0.9028828995099103,0.04052140625,0.7240022361581135,0.7463627747626636,0.7255865931510925,0.7535441784148521,282.29813
