model,timestamp,dataset,window,horizon,mae,std_MAE,rmse,rmse_states,pcc,pcc_states,MAPE,R2,R2_states,Var,Vars,Peak
MSTAGAT-Net,20250917_010617,japan,20,3,329.8093566894531,310.88135,1061.9357325186868,756.2325,0.8876389,0.90875655,0.027329322,0.7321898937225342,0.7598381,0.7358725666999817,0.7683597,1029.869384765625
