model,timestamp,dataset,window,horizon,mae,std_MAE,rmse,rmse_states,pcc,pcc_states,MAPE,R2,R2_states,Var,Vars,Peak
MSTAGAT-Net,20250917_004917,japan,20,5,370.5674133300781,330.67957,1101.3711908344071,799.6926,0.8899958,0.9040029,0.04238426,0.7119300961494446,0.72936743,0.7162103056907654,0.74001116,1092.3270263671875
MSTAGAT-Net,20250917_015649,japan,20,5,900.3994750976562,734.1012573242188,1778.0449235044653,1347.5958251953125,0.5092278718948364,0.4666842222213745,0.29831579327583313,0.24921441078186035,0.17264793813228607,0.25887250900268555,0.2110970914363861,1500.11376953125
