model,timestamp,dataset,window,horizon,mae,std_MAE,rmse,rmse_states,pcc,pcc_states,MAPE,R2,R2_states,Var,Vars,Peak
MSTAGAT-Net,20250503_163535,ltla_timeseries,20,7,79.44206,58.05217,158.9846629297147,126.90104,0.7366881313113822,0.6727314492230474,5.1901882886886594e-08,0.4641203529669662,0.1916678333039008,0.5086648464202881,0.383448707961267,82.66634
MSTAGAT-Net,20250503_164557,ltla_timeseries,20,7,79.08749389648438,58.26761245727539,161.51893755067857,128.96267700195312,0.7555046617715596,0.6783758421619177,4.479599893093109e-08,0.4468998087206152,0.16112287348975854,0.5142828226089478,0.3847292483814301,83.34906768798828
