model,timestamp,dataset,window,horizon,mae,std_MAE,rmse,rmse_states,pcc,pcc_states,MAPE,R2,R2_states,Var,Vars,Peak
MSTAGAT-Net,20250503_112909,region785,20,15,649.3452,402.11642,1170.255367430545,972.5654,0.6652770347798962,0.4714934671878169,1.208555579185486e-07,0.3256696136877768,-0.060951664986827,0.4038472771644592,0.1947121024131775,904.20807
MSTAGAT-Net,20250503_112956,region785,20,15,760.5949096679688,513.7103271484375,1331.4369587028896,1100.643310546875,0.646619362168721,0.33102244097684336,1.0866578817367554e-07,0.1271236537986008,-0.335975954117752,0.3226770758628845,0.09566360116004943,1118.8756103515625
