model,timestamp,dataset,window,horizon,mae,std_MAE,rmse,rmse_states,pcc,pcc_states,MAPE,R2,R2_states,Var,Vars,Peak
MSTAGAT-Net,20250505_183333,ltla_timeseries,20,14,112.396164,82.15195,205.952654981066,165.31332,0.4797149312338935,0.361542920743802,8.337591290473939e-08,0.10072683809309335,-0.4044160759762321,0.2224457859992981,0.06919461296450707,115.014305
