model,timestamp,dataset,window,horizon,mae,std_MAE,rmse,rmse_states,pcc,pcc_states,MAPE,R2,R2_states,Var,Vars,Peak
MSTAGAT-Net,20250504_044126,ltla_timeseries,20,3,47.81365,35.110336,102.93499541579628,81.582634,0.9095556603822739,0.8843143256603668,2.8978988528251648e-08,0.7753621345848453,0.6732575116203325,0.7939209938049316,0.7402174073842264,50.096466
