,MAE,RMSE,PCC,R2,MAE_CHANGE,RMSE_CHANGE,PCC_CHANGE,R2_CHANGE
none,440.72226,832.8185201470966,0.8395876072825846,0.6584830972040603,,,,
no_agam,441.229,856.5982868299469,0.8535319734330761,0.6387017447992227,0.1149794430623902,2.8553359594657213,1.6608589776144833,-3.004078994408485
no_mtfm,460.49005,915.8923244574112,0.8029748763839274,0.586952208824266,4.485316897766859,9.97501884271758,-4.360799347331755,-10.862980186358108
no_pprm,532.9836,936.0904403421712,0.8185343051050665,0.5685334699088098,20.93412300073067,12.400291023407378,-2.5075765762740803,-13.660126991441295
