model,timestamp,dataset,window,horizon,mae,std_MAE,rmse,rmse_states,pcc,pcc_states,MAPE,R2,R2_states,Var,Vars,Peak
MSTAGAT-Net,20250505_163202,spain-covid,20,14,40.92973,143.8357,191.2107190052378,49.520264,0.22857166172462165,,0.3014478,-0.12103857326885681,-27.296174816589655,-0.09599888324737549,-6.695396473774543,20.91342
