model,timestamp,dataset,window,horizon,mae,std_MAE,rmse,rmse_states,pcc,pcc_states,MAPE,R2,R2_states,Var,Vars,Peak
MSTAGAT-Net,20250504_022403,region785,20,3,367.07266,208.52782,670.5174074921546,564.2273,0.8914219573023532,0.8334944022978041,7.377960681915283e-08,0.7786234487591245,0.5945098339189058,0.7804960012435913,0.6806916356086731,478.55347
