,MAE,RMSE,PCC,R2,MAE_CHANGE,RMSE_CHANGE,PCC_CHANGE,R2_CHANGE
none,258.85254,737.7531345240086,0.9813019941933137,0.8547851212761878,,,,
no_agam,266.94873,686.4658358214194,0.9795353579930988,0.874273491032177,3.1277228340119962,-6.951823896441898,-0.18002981861533507,2.279914480365923
no_mtfm,388.3368,1014.2275077614488,0.9622341065852604,0.7255521834485507,50.02240271623374,37.47518787782838,-1.9431212532822904,-15.1187631383538
no_pprm,299.9632,827.3929311397336,0.9783911955117658,0.8173529588225837,15.881883948289634,12.150378279796772,-0.29662618630880383,-4.379131260230419
