,MAE,RMSE,PCC,R2,MAE_CHANGE,RMSE_CHANGE,PCC_CHANGE,R2_CHANGE
none,391.8414,1087.471378933717,0.8848976597214671,0.7191553859333716,,,,
no_agam,388.46118,1114.423730005782,0.8741973227304058,0.7050617424148654,-0.8626500415729447,2.4784423382702996,-1.2092174584831967,-1.9597494219158809
no_mtfm,364.63257,1078.0467290428555,0.8847192336490711,0.7240022361581135,-6.943837481184998,-0.8666572816015161,-0.02016346980193097,0.673964253003733
no_pprm,339.20764,1076.4651643225618,0.8975727962419415,0.724811412863177,-13.432414236984656,-1.012092347841556,1.432384454996088,0.7864818981317343
