,MAE,RMSE,PCC,R2,MAE_CHANGE,RMSE_CHANGE,PCC_CHANGE,R2_CHANGE
none,49.113712,105.87829743241764,0.9115374205178716,0.7623319687985363,,,,
no_agam,47.81365,102.93499541579628,0.909555660382274,0.7753621345848453,-2.6470448822927435,-2.7798917134081003,-0.21740853320883863,1.7092508670264779
no_mtfm,49.482918,106.41934574332574,0.9100626712244644,0.7598967534749967,0.7517371116237322,0.5110096441184729,-0.16178702708324755,-0.3194428966920421
no_pprm,81.57727,178.80235793502555,0.7116443449867347,0.3221971549346625,66.09876687797492,68.8753618740002,-21.929223203757417,-57.735321602417216
