model,timestamp,dataset,window,horizon,mae,std_MAE,rmse,rmse_states,pcc,pcc_states,MAPE,R2,R2_states,Var,Vars,Peak
MSTAGAT-Net,20250505_161301,australia-covid,20,7,307.6272,746.40247,877.3630234971155,336.43018,0.9836308117985166,0.05935150683376149,0.01120046015625,0.79462494072214,-5.158758058448383,0.8162992596626282,-3.4482257962226868,1208.1646
