,MAE,RMSE,PCC,R2,MAE_CHANGE,RMSE_CHANGE,PCC_CHANGE,R2_CHANGE
none,17.078043,160.10296979600346,0.5230451746190734,0.2140499959424976,,,,
no_agam,25.672829,159.77609455304946,0.5272709948087987,0.217256074372137,50.32652745985005,-0.20416563376088137,0.8079264267762127,1.497817561510578
no_mtfm,43.72415,174.26910427016315,0.4630466484795458,0.0688130114432161,156.02552938881814,8.848139726708123,-11.471002707026924,-67.85189780536038
no_pprm,21.639795,174.53678650573923,0.259361095404691,0.0659500605531364,26.711210412106343,9.01533352449785,-50.41325147611196,-69.18941284593473
