model,timestamp,dataset,window,horizon,mae,std_MAE,rmse,rmse_states,pcc,pcc_states,MAPE,R2,R2_states,Var,Vars,Peak
MSTAGAT-Net,20250504_035307,australia-covid,20,14,291.2384,669.4248,801.0926522569034,322.84558,0.9842648755946205,0.2761021354341411,0.0217018203125,0.8287799949811357,-202.17219850454717,0.8431385159492493,-0.5323026031255722,1178.0248
