model,timestamp,dataset,window,horizon,mae,std_MAE,rmse,rmse_states,pcc,pcc_states,MAPE,R2,R2_states,Var,Vars,Peak
MSTAGAT-Net,20250505_152821,state360,20,10,108.53026,124.44509,237.83352403782357,158.58702,0.8472645953590292,0.5852061004352537,0.0042823484375,0.713691560354889,-2.4506865580173307,0.7139873504638672,-1.3962576632597008,191.71025
