model,timestamp,dataset,window,horizon,mae,std_MAE,rmse,rmse_states,pcc,pcc_states,MAPE,R2,R2_states,Var,Vars,Peak
MSTAGAT-Net,20250505_150837,state360,20,3,76.54487,88.15868,181.89090351430443,116.74551,0.912787054694759,0.7818667682411183,0.00357100390625,0.8325404207739795,0.04367401380799054,0.8327359557151794,0.3963241127072548,133.58054
