,MAE,RMSE,PCC,R2,MAE_CHANGE,RMSE_CHANGE,PCC_CHANGE,R2_CHANGE
none,324.35785,1045.185808839749,0.8850216361370662,0.7405716449193549,,,,
no_agam,328.5737,1100.3958946670057,0.875871771830715,0.7124400639595336,1.2997527268108322,5.282322565070508,-1.033857697116702,-3.798630578528925
no_mtfm,315.59036,1061.5830749404402,0.8895001805313876,0.7323677466013834,-2.703030002202817,1.5688374222085635,0.5060378426305248,-1.1077791560416677
no_pprm,348.90765,1074.590038107557,0.9040302044130448,0.7257693091786415,7.568739279780035,2.8133016176759367,2.1478083133591,-1.9987716032964435
