,MAE,RMSE,PCC,R2,MAE_CHANGE,RMSE_CHANGE,PCC_CHANGE,R2_CHANGE
none,132.75078,370.4723125619511,0.9973576079456556,0.963381501617727,,,,
no_agam,135.29504,366.6707267767636,0.9967886796719724,0.9641291623063994,1.916568776469719,-1.0261457216325185,-0.05704355881489068,0.0776079556662658
no_mtfm,167.45724,438.9983627532112,0.99678911445859,0.9485820446506132,26.144072373812058,18.496942380761862,-0.05699996496107794,-1.536198997205386
no_pprm,261.6476,739.2731650073605,0.9825791067464312,0.8541861128672363,97.09684568331728,99.54882995034554,-1.4817655253730886,-11.334594713218785
