model,timestamp,dataset,window,horizon,mae,std_MAE,rmse,rmse_states,pcc,pcc_states,MAPE,R2,R2_states,Var,Vars,Peak
MSTAGAT-Net,20250505_164133,nhs_timeseries,20,3,5.4115243,2.1997411,6.878745151346846,6.4045286,0.9889806676058497,0.9842647587845477,2.4382157623767854e-08,0.9708790566491198,0.9427170469088049,0.9778426885604858,0.9648726156779698,3.216468
