,MAE,RMSE,PCC,R2,MAE_CHANGE,RMSE_CHANGE,PCC_CHANGE,R2_CHANGE
none,79.77262,160.6256444539601,0.7505150899441452,0.4530008955591535,,,,
no_agam,78.951775,160.38417013923163,0.7582549292306199,0.4546442152994365,-1.0289808708802664,-0.1503336005588307,1.0312703089088746,0.36276302241181574
no_mtfm,81.83815,164.50292075674523,0.745990155514427,0.4262745127981311,2.5892718579382192,2.4138588305533446,-0.6029105197678151,-5.899852080432021
no_pprm,92.69999,187.86780591682012,0.6368582315111266,0.2517244214217058,16.205271934154847,16.960032475180768,-15.143847199858048,-44.431804906037925
