model,dataset,window,horizon,ablation,seed,use_adj,timestamp,mae,std_MAE,rmse,rmse_states,pcc,pcc_states,MAPE,R2,R2_states,Var,Vars,Peak,sim_mat
EpiSIG-Net-V5,japan,20,3,none,8,True,20260204_113706,321.1827392578125,302.9021301269531,1096.4580475330554,777.8782958984375,0.8622825145721436,0.8862484097480774,0.0144458059221506,0.7144944667816162,0.7476375102996826,0.7177561521530151,0.7551918625831604,1112.236572265625,default
EpiSIG-Net-V5,japan,20,3,none,9,True,20260204_113803,378.0296020507813,334.50213623046875,1100.210661646214,791.4595336914062,0.8623058795928955,0.8836486339569092,0.0494326800107955,0.7125368118286133,0.7349821329116821,0.7128984928131104,0.7413572072982788,1107.86669921875,default
EpiSIG-Net-V5,japan,20,3,none,10,True,20260204_113930,337.77227783203125,304.2181701660156,1016.2383763172892,739.598876953125,0.9019408226013184,0.909886360168457,0.0272091459482908,0.7547428607940674,0.7579801678657532,0.7655060291290283,0.7817260026931763,1076.1033935546875,default
MSTAGAT-Net,japan,20,3,none,30,False,20260127_023859,332.5514831542969,311.78692626953125,1118.4313792092923,795.2977905273438,0.8718939423561096,0.8963338732719421,0.0128182582557201,0.7029366493225098,0.7375485301017761,0.7080651521682739,0.7480632066726685,1115.84130859375,default
MSAGAT-Net,japan,20,3,none,30,True,20260811_091756,606.708984375,550.9821166992188,1684.1937982310706,1228.15185546875,0.7481342554092407,0.7555634379386902,,0.5262703895568848,0.5234555006027222,0.537137508392334,0.5477024912834167,1484.587890625,default
MSAGAT-Net.loggrowth.quant,japan,20,3,none,30,True,20260814_031811,422.42875009543263,380.8022949775884,1206.4037858452978,871.8332332908852,0.8812596289294152,0.8867997391253047,,0.756929734037621,0.7510251176765805,0.7597372193426382,0.7606018237752126,1069.4830635849444,default
MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre,japan,20,3,none,30,True,20260819_083818,527.4168034513308,481.1394015368814,1561.5561065029472,1124.1432065180636,0.7721959667347791,0.7789430381369727,,0.5927494876371302,0.5973453906366988,0.5944937868551934,0.6035112527189825,1373.7863718788578,default
MSAGAT-Net,japan,20,3,none,42,False,20260316_220924,504.9486389160156,502.0230407714844,1385.1425468160307,977.74267578125,0.8359425663948059,0.8595340251922607,0.0088113062083721,0.679568350315094,0.7125215530395508,0.6823802590370178,0.7198897004127502,1221.667236328125,default
MSTAGAT-Net,japan,20,3,none,42,True,20260209_101342,504.9486389160156,502.0230407714844,1385.1425468160307,977.74267578125,0.8359425663948059,0.8595340251922607,0.0088113062083721,0.679568350315094,0.7125215530395508,0.6823802590370178,0.7198897004127502,1221.667236328125,default
MSAGAT-Net,japan,20,3,none,42,True,20260811_091745,504.9486389160156,502.0230407714844,1385.1425468160307,977.74267578125,0.8359425663948059,0.8595340251922607,,0.679568350315094,0.7125215530395508,0.6823802590370178,0.7198897004127502,1221.667236328125,default
MSAGAT-Net.loggrowth.quant,japan,20,3,none,42,True,20260814_031821,430.8415715997342,392.49174669915385,1328.714578221142,953.4085674193108,0.8693930852199263,0.8809464502549897,,0.7051440789610463,0.7134760938938871,0.7134300960613209,0.7324909819127937,1105.9724142261066,default
MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre,japan,20,3,none,42,True,20260819_020838,441.1877565522687,383.5981437257895,1283.2906699792725,941.432213284436,0.8934132150308788,0.8961112559632566,,0.7249595771921771,0.7032116707593854,0.7401503719261382,0.7386015959122193,1145.1786749759628,default
MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-temp,japan,20,3,none,42,True,20260819_024303,419.3084378356629,373.6126756940916,1281.104586145007,922.82973028877,0.8833500758611518,0.8915798272529769,,0.7258958409898248,0.7281917112880703,0.7349872526288574,0.7493064560335987,1087.8873550454298,default
MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-init10,japan,20,3,none,42,True,20260819_025146,427.583395792938,377.6982835469919,1320.4998218361966,954.6564074873736,0.8812808176278755,0.8879994610967425,,0.708778692575606,0.7076567050230647,0.7203772770406589,0.7334810394992588,1116.648889263539,default
MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-lrx10,japan,20,3,none,42,True,20260819_065921,422.6040560937218,372.2363043485891,1302.7887498727405,939.7458441902276,0.8734651479964644,0.8819032398729735,,0.7165382574482057,0.715768528250755,0.7247129813720117,0.7352737104136685,1102.628822460796,default
MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-adjstd,japan,20,3,none,42,True,20260819_071100,437.4285782248416,388.29915185377234,1288.1767888213583,927.9651875288812,0.8570707641037217,0.8687361131000169,,0.7228611615639902,0.7296034925089389,0.7258062645516573,0.7390019501686597,1131.6217390063696,default
MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-scorenorm,japan,20,3,none,42,True,20260819_071806,432.8646496161501,390.1469475014823,1291.095157713901,928.4971682279632,0.8704194125651898,0.8811822832052795,,0.7216040211868433,0.7266633184271201,0.7272519755394149,0.7411751690793801,1113.0949298341727,default
MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-multgate,japan,20,3,none,42,True,20260819_072653,402.7631083448969,358.1774843326832,1243.5564688171755,894.4352301998616,0.883677334555699,0.8930666512146448,,0.7417279109526498,0.7462683224562228,0.7484071748317881,0.7628906529330428,1046.4567758779378,default
MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-rank2,japan,20,3,none,42,True,20260819_073242,528.6135249110341,480.3250134700579,1641.5808896786548,1181.313727051196,0.7462514091629304,0.757740909997241,,0.5499393648897166,0.5574071430707146,0.5568123073289704,0.5733392017256763,1378.5688828833108,default
MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-rank16,japan,20,3,none,42,True,20260819_073747,474.9488228743924,433.22247586090174,1473.4076017468062,1048.9140308220112,0.8082134665958542,0.8292589141361599,,0.6374296667506012,0.6591622446246751,0.643174031351496,0.6734781683639403,1235.956628292339,default
MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-adjstd-lrx10,japan,20,3,none,42,True,20260819_074452,424.2728357603847,370.6690440654334,1314.5241082888183,951.119524786393,0.8714445271649179,0.8791031855692306,,0.7114084808700296,0.7095171465044045,0.720311126537865,0.730565184347291,1106.789213229616,default
MSAGAT-Net.loggrowth.quant.exp-nodecay-regent,japan,20,3,none,42,True,20260819_074945,439.0506277529664,380.49602963129695,1272.281027337973,935.0942386671828,0.8900777105484887,0.8922402634683977,,0.7296586020849638,0.7070301876197421,0.7433339508579254,0.7392465972357875,1135.588502808664,default
MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre.renewal,japan,20,3,none,42,True,20260819_111516,663.2836134266709,647.1017833565951,2038.92532329456,1420.462113439663,0.7129334458340055,0.7740935373258714,,0.3056969181340118,0.4242788499833897,0.3552088014981378,0.5004557678530671,1752.976467129297,default
MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-renewal_lag0.renewal,japan,20,3,none,42,True,20260819_112447,552.0816088219182,525.4480227491601,1728.825643997489,1216.6175136121503,0.8015125825768286,0.8404969840743775,,0.5008295762033377,0.5639628748193614,0.527435507886397,0.6112349948866173,1445.2131470865083,default
MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre.renewal7,japan,20,3,none,42,True,20260819_113527,538.4761654294008,523.814616088224,1683.673615788459,1170.114586345027,0.8130388199951185,0.8478623702015275,,0.5265629235808931,0.6010325342946135,0.5511223172174164,0.6414510321402741,1403.8729854995963,default
MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre.renewal21,japan,20,3,none,42,True,20260819_114552,644.0081063846325,624.1047033191458,1974.4280120357275,1367.6127621611631,0.6376726510272248,0.723039505837221,,0.3489279359326565,0.4671529896821204,0.3717063427109338,0.4977253481703022,1663.034479707224,default
MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-renewres-renewal_lag0.renewal7,japan,20,3,none,42,True,20260819_115606,440.01306653917743,425.49152545065147,1387.366023434851,952.1969915314756,0.8556203769245183,0.878703217038183,,0.6785387994998844,0.7385068339148559,0.6855202234370843,0.7495613708793418,1150.3488822400468,default
MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-renewres.renewal7,japan,20,3,none,42,True,20260819_120317,490.4957729206984,480.5050317417415,1579.65531555907,1087.989355439857,0.8421592180500193,0.8638537628092191,,0.583254307293898,0.6616018511530434,0.6013430330021303,0.6884894998848301,1290.2620081533494,default
MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-reniter.renewal7,japan,20,3,none,42,True,20260820_022455,474.8113581250504,449.7939850963208,1504.6254204683328,1046.4066268521694,0.8263656417987688,0.8551160955156727,,0.6219029898069357,0.6788123966450126,0.6334416738806445,0.6986755412709684,1255.0665037766942,default
MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-reniter.renewal14,japan,20,3,none,42,True,20260820_041011,518.6829356356594,477.1647714448971,1499.437877022663,1084.9935184560225,0.7953771574039394,0.820529937592732,,0.6245056488607963,0.635867584345005,0.6293016060311265,0.6504985451888294,1345.0299711898097,default
MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-reniter-renewres.renewal7,japan,20,3,none,42,True,20260820_042058,453.26464422709313,409.5142753131829,1372.0147430884626,974.126066214212,0.8380939560132488,0.8589064027486788,,0.6856134125214923,0.7149527696599337,0.6885812700546687,0.7226901672880163,1163.3201803793015,default
MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-reniter-giunif.renewal7,japan,20,3,none,42,True,20260820_092811,540.7880140897713,490.030512684028,1624.8835406251565,1176.9134958765185,0.827784672450667,0.8423986325966322,,0.559048390284242,0.5736540339180483,0.5813432536007406,0.6169669319878651,1391.2261821622506,default
MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-reniter.renewal7.gifix5.2-1.72,japan,20,3,none,42,True,20260820_103138,531.483433847623,484.17012277495127,1540.518413322235,1106.3606656725228,0.8328629829583826,0.8426416306876673,,0.6036487422186008,0.6298387714835663,0.6190963404818496,0.6589398643268908,1323.6180567144324,default
MSTAGAT-Net,japan,20,3,none,45,False,20260127_023943,315.8507385253906,300.25372314453125,1021.3468130365904,724.5562744140625,0.8829832673072815,0.9044829607009888,0.0172635242342948,0.7522709369659424,0.7825320363044739,0.7537733316421509,0.7871513962745667,1047.3968505859375,default
MSAGAT-Net,japan,20,3,none,45,True,20260811_091807,508.6697692871094,488.264892578125,1399.3272490736397,986.9357299804688,0.8292479515075684,0.8541387915611267,,0.6729719638824463,0.7060669660568237,0.675218939781189,0.7131915092468262,1209.4512939453125,default
MSAGAT-Net.loggrowth.quant,japan,20,3,none,45,True,20260814_031831,661.8839193374915,624.2177711135579,2001.592559988616,1433.5685685437436,0.6932906694868904,0.7124404778445778,,0.3308895548171201,0.3690072877055553,0.3337152476753524,0.3756939684912768,1690.797406684064,default
MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre,japan,20,3,none,45,True,20260819_083901,680.8691963443277,653.5029346260989,2061.226195739137,1456.760757623039,0.6472865232670404,0.6730932292804641,,0.2904258922528382,0.3593712669292339,0.2905943987565567,0.3610269462021138,1779.2497875956278,default
MSTAGAT-Net,japan,20,3,none,123,False,20260127_024010,344.6654357910156,316.0581359863281,1152.8852935136265,825.1371459960938,0.840668797492981,0.8639553785324097,0.0143066812306642,0.6843522787094116,0.7164185643196106,0.6869919300079346,0.7226982116699219,1165.376953125,default
MSAGAT-Net,japan,20,3,none,123,True,20260811_091818,538.6845092773438,511.7326965332031,1541.976086066188,1096.5709228515625,0.7884856462478638,0.8099711537361145,,0.6028982996940613,0.6308078169822693,0.6080710291862488,0.643083930015564,1350.94775390625,default
MSAGAT-Net.loggrowth.quant,japan,20,3,none,123,True,20260814_031801,505.8441761162143,485.8384981679659,1531.7382309012771,1077.0822804895306,0.7806493433457165,0.8050039206180784,,0.6081538738484218,0.6439522351340596,0.6090309993757086,0.6481559127815133,1297.9025108605674,default
MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre,japan,20,3,none,123,True,20260819_084034,454.64820404190425,422.90797195595945,1414.4996226274377,1007.8026105199712,0.8519266070222258,0.8683173988181491,,0.6658417981664522,0.6814552168235655,0.6759432210185312,0.7036277188615762,1183.518781043653,default
MSTAGAT-Net,japan,20,3,none,1000,False,20260127_024028,349.687744140625,334.46417236328125,1148.4720283925074,821.8031616210938,0.8373256325721741,0.8622177839279175,0.0067746290005743,0.6867642402648926,0.7215679883956909,0.6895798444747925,0.7279672026634216,1208.4903564453125,default
MSAGAT-Net,japan,20,3,none,1000,True,20260811_091830,501.5548706054688,459.6019592285156,1410.3762795793184,1013.0855102539062,0.8538128733634949,0.865123450756073,,0.6677871346473694,0.6806809306144714,0.6755944490432739,0.6986423134803772,1222.5238037109375,default
MSAGAT-Net.loggrowth.quant,japan,20,3,none,1000,True,20260814_031751,470.80835704354166,420.0857386057541,1481.5474599965871,1059.538332937433,0.8445277778537945,0.8652126556501586,,0.6334125525707301,0.648918339710453,0.6480133360139515,0.6809200640328951,1233.3407322505734,default
MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre,japan,20,3,none,1000,True,20260819_084118,479.82461926165325,443.8363927405373,1503.28002866254,1063.7787957202145,0.8070837745110937,0.8342815024688544,,0.6225788539591549,0.6500213798387855,0.629858192734023,0.6676418562211227,1240.3983481392445,default
MSAGAT-Net.loggrowth.quant,japan,20,5,no_agam,42,True,20260819_020152,579.626046266563,503.59500859733305,1514.794226465747,1136.8627778833716,0.8127203710779933,0.7815343610832742,,0.6167750857391616,0.5592005509375138,0.6271746942735615,0.5854642697636901,1423.5976716509897,default
MSAGAT-Net,japan,20,5,none,1,True,20260410_012544,587.8296508789062,546.6691284179688,1470.0053571330957,1061.2154541015625,0.8460314273834229,0.8611555099487305,,0.6391021609306335,0.6535711884498596,0.6476519107818604,0.6739617586135864,1325.6728515625,default
MSAGAT-Net,japan,20,5,none,2,True,20260410_012619,523.75927734375,473.6124572753906,1367.4425033616587,988.9235229492188,0.8823047876358032,0.890895664691925,,0.6877052783966064,0.695825457572937,0.6983771920204163,0.7203162908554077,1244.2757568359375,default
MSAGAT-Net,japan,20,5,none,3,True,20260410_012642,821.2509155273438,734.4144287109375,1831.233532349165,1351.83447265625,0.6929008960723877,0.6856900453567505,,0.4399408102035522,0.4200989007949829,0.4515116214752197,0.4450292289257049,1683.3927001953125,default
MSAGAT-Net,japan,20,5,none,4,True,20260410_012708,623.5972900390625,554.503662109375,1536.8637708007825,1128.606689453125,0.8479325175285339,0.8496188521385193,,0.6055270433425903,0.5969274640083313,0.6212981939315796,0.6317412257194519,1420.6358642578125,default
EpiSIG-Net,japan,20,5,none,5,False,20260202_190739,324.2138671875,293.2660522460937,1021.4944015999304,745.5203857421875,0.8921444416046143,0.9042626023292542,0.0067604407668113,0.7521993517875671,0.7605544328689575,0.7584888339042664,0.7754888534545898,1117.3375244140625,default
MSAGAT-Net,japan,20,5,none,5,True,20260410_012733,597.0902099609375,561.8124389648438,1529.7698356288763,1104.0948486328125,0.8034119009971619,0.8214855790138245,,0.609160304069519,0.6260955333709717,0.6187810897827148,0.6476906538009644,1409.498046875,default
EpiSIG-Net-V5,japan,20,5,none,6,True,20260204_114553,364.9949340820313,318.22882080078125,1100.5984167715308,805.0960693359375,0.8830166459083557,0.8924926519393921,0.0193597059696912,0.7123342156410217,0.7202348113059998,0.7235099673271179,0.7435078024864197,1194.4630126953125,default
EpiSIG-Net-V5,japan,20,5,none,7,True,20260204_114730,377.4467468261719,332.6220397949219,1136.7816962812165,826.8754272460938,0.8623406887054443,0.8765009045600891,0.0247046332806348,0.6931086778640747,0.7071782946586609,0.6992465257644653,0.721774160861969,1189.0107421875,default
EpiSIG-Net-V5,japan,20,5,none,8,True,20260204_114854,369.2024230957031,322.0632019042969,1102.6767998829032,812.1715698242188,0.8762755990028381,0.8803132772445679,0.0278334934264421,0.7112467288970947,0.7090513110160828,0.7207427620887756,0.7298238277435303,1226.6544189453125,default
EpiSIG-Net-V5,japan,20,5,none,9,True,20260204_114944,395.9830322265625,349.2186279296875,1072.1593864719928,790.6463012695312,0.8794816732406616,0.8887283802032471,0.0486514754593372,0.7270084619522095,0.7305766344070435,0.7378484606742859,0.7525200247764587,1197.9091796875,default
EpiSIG-Net-V5,japan,20,5,none,10,True,20260204_115031,386.2449951171875,345.0392150878906,1177.096799333003,861.2840576171875,0.838174045085907,0.8485991954803467,0.0176155660301446,0.6709553599357605,0.6782078146934509,0.6740893721580505,0.6880842447280884,1266.625244140625,default
EpiSIG-Net-V3,japan,20,5,none,20,True,20260203_014224,409.4479675292969,370.8528747558594,1153.545404394643,839.0604858398438,0.848415732383728,0.8656712770462036,0.0271710194647312,0.6839907169342041,0.7036259174346924,0.6868485808372498,0.7122656106948853,1191.86083984375,default
MSTAGAT-Net,japan,20,5,none,30,False,20260127_024144,372.1358642578125,335.9751892089844,1074.490111634351,777.1068115234375,0.8804950714111328,0.8992311358451843,0.0342769883573055,0.7258203029632568,0.7471429705619812,0.7270498275756836,0.7526758909225464,1109.8177490234375,default
EpiSIG-Net-V3,japan,20,5,none,30,True,20260203_014438,361.88970947265625,305.1319885253906,1112.977257180038,813.3125610351562,0.9073309898376464,0.9143368601799012,0.0315349549055099,0.7058268785476685,0.7150036692619324,0.7123413681983948,0.7321790456771851,1128.0096435546875,default
MSAGAT-Net.pprm-multistep,japan,20,5,none,30,True,20260811_025718,608.42578125,543.9622192382812,1508.2874394491257,1099.16943359375,0.8352802991867065,0.8423931002616882,,0.6200603246688843,0.6223921179771423,0.6269696950912476,0.6396493911743164,1353.6817626953125,default
MSAGAT-Net.sgate,japan,20,5,none,30,True,20260811_032213,563.9083862304688,501.5885620117188,1465.0660394671634,1072.582763671875,0.8537311553955078,0.8569497466087341,,0.6415233612060547,0.6362835168838501,0.6526718139648438,0.6619486808776855,1329.37548828125,default
MSAGAT-Net.pprm-multistep.sgate,japan,20,5,none,30,True,20260811_034353,555.0360107421875,478.6974792480469,1429.0168823355448,1049.8907470703125,0.8666779398918152,0.8654893040657043,,0.6589475870132446,0.6487693786621094,0.6723370552062988,0.6795596480369568,1329.220458984375,default
MSAGAT-Net.loggrowth,japan,20,5,none,30,True,20260811_045756,653.8941650390625,577.7637939453125,1691.7120026765783,1267.423583984375,0.7708759307861328,0.7562731504440308,,0.5220314264297485,0.4469442963600158,0.5251496434211731,0.45650115609169,1517.460693359375,default
MSAGAT-Net,japan,20,5,none,30,True,20260811_091852,632.2462158203125,572.7044677734375,1577.403483576729,1155.4178466796875,0.8152235150337219,0.8219860196113586,,0.5844416618347168,0.5799835324287415,0.5963518023490906,0.6067273616790771,1443.50830078125,default
MSAGAT-Net.loggrowth.quant,japan,20,5,none,30,True,20260814_031908,557.1184462056697,481.576719963507,1467.354874385481,1100.2655968015736,0.8190257167769643,0.7980209907346049,,0.6404024107667493,0.5960435669531444,0.6473491190169262,0.615526141222158,1354.3313929356043,default
