,MAE,RMSE,PCC,R2,MAE_CHANGE,RMSE_CHANGE,PCC_CHANGE,R2_CHANGE
none,72.49593,168.1996929805462,0.9285420201502244,0.8568015174142471,,,,
no_agam,74.702255,179.95151256658,0.9155998594655076,0.8360924303711564,3.0433777454817017,6.986825824582811,-1.3938152936388288,-2.4170226852058976
no_mtfm,64.527596,154.35528087621427,0.9379066363173052,0.8794045364085342,-10.991422552962627,-8.230937797212956,1.008529066413794,2.638069440224736
no_pprm,76.54487,181.89090351430443,0.912787054694759,0.8325404207739795,5.585058361207314,8.139854652018746,-1.6967423243717583,-2.8315888974479813
