,MAE,RMSE,PCC,R2,MAE_CHANGE,RMSE_CHANGE,PCC_CHANGE,R2_CHANGE
none,557.39636,999.0709121478816,0.7632567453301238,0.5085219709832023,,,,
no_agam,507.33453,895.7162287800752,0.7966837566053009,0.6049496958955729,-8.981370097214125,-10.345079824775032,4.379523860050429,18.962351759538006
no_mtfm,597.2039,1010.2411531411695,0.7249846932961387,0.4974704942222637,7.1416935697247865,1.1180628779666195,-5.014309047138741,-2.173254528132011
no_pprm,641.8586,1037.1368038981163,0.8199970910278616,0.4703565734139706,15.15299454054563,3.810129119703595,7.433978938921326,-7.5051619688016205
