,MAE,RMSE,PCC,R2,MAE_CHANGE,RMSE_CHANGE,PCC_CHANGE,R2_CHANGE
none,12.14756,15.25815751818054,0.9401592093948756,0.8567181348329677,,,,
no_agam,12.450883,18.93903488133247,0.8866598343837331,0.7792489803733718,2.4969870492510338,24.1239963525482,-5.690459070818112,-9.042548687813161
no_mtfm,9.755756,12.419827735185368,0.9573586558724044,0.9050667837135772,-19.68958375179872,-18.602047983927406,1.829418496958516,5.643472095992919
no_pprm,13.688107,19.69496851147441,0.8825866023348112,0.7612751589267134,12.68194600397117,29.078288043672917,-6.12370824906565,-11.140534094666103
