model,timestamp,dataset,window,horizon,mae,std_MAE,rmse,rmse_states,pcc,pcc_states,MAPE,R2,R2_states,Var,Vars,Peak
MSTAGAT-Net,20250505_165805,nhs_timeseries,20,7,21.423151,11.39102,25.369218139389048,22.634016,0.9555194074795186,0.961924807792063,8.553728461265564e-08,0.6039032885815543,0.3430646075887376,0.880805492401123,0.9196341633796692,3.9992628
