model,timestamp,dataset,window,horizon,mae,std_MAE,rmse,rmse_states,pcc,pcc_states,MAPE,R2,R2_states,Var,Vars,Peak
MSTAGAT-Net,20250504_034731,australia-covid,20,7,192.40132,411.24606,536.1081980346878,224.06378,0.9889462476279224,0.620554709436415,0.0226409296875,0.9233179120240195,-247.08175185167912,0.9277533292770386,-0.7083809897303581,667.8187
