,MAE,RMSE,PCC,R2,MAE_CHANGE,RMSE_CHANGE,PCC_CHANGE,R2_CHANGE
none,597.82135,1078.380730540007,0.731042677384923,0.4273942278407305,,,,
no_agam,643.0275,1090.673072006456,0.6822172090238556,0.4142656878149771,7.561815917079572,1.1398888276029846,-6.678880709909476,-3.0717635313141862
no_mtfm,564.3237,901.4451938415336,0.7765171280157415,0.599880125489147,-5.6032876711412225,-16.407520246571146,6.220491913480223,40.35756367601058
no_pprm,637.00665,1002.2445435122108,0.7149566165569599,0.5053946126619848,6.554683936931991,-7.060232520073917,-2.200427051058909,18.250219525735233
