,MAE,RMSE,PCC,R2,MAE_CHANGE,RMSE_CHANGE,PCC_CHANGE,R2_CHANGE
none,100.41459,227.05969582633992,0.8672477840022956,0.7390435214857743,,,,
no_agam,113.243225,254.70253789960557,0.8312637887788572,0.6716367639001173,12.775668356560525,12.174261914984458,-4.149217315652798,-9.120810294113992
no_mtfm,101.38706,226.94163105576288,0.8690857610090823,0.7393147869065322,0.968454882900982,-0.051997238059956666,0.21193216525783684,0.03670493183033193
no_pprm,98.886375,219.5312655693945,0.8696594827385441,0.7560612565750225,-1.5219053326812397,-3.315617168228451,0.2780864685659531,2.302670220968275
