model,timestamp,dataset,window,horizon,mae,std_MAE,rmse,rmse_states,pcc,pcc_states,MAPE,R2,R2_states,Var,Vars,Peak
MSTAGAT-Net,20250504_040215,spain-covid,20,14,45.31738,138.75319,184.9558963476158,51.448826,0.32374030435752765,,0.36037385,-0.04889601896344531,-36.000358336977754,-0.01313924789428711,-0.07101981685711788,19.005064
