model,timestamp,dataset,window,horizon,mae,std_MAE,rmse,rmse_states,pcc,pcc_states,MAPE,R2,R2_states,Var,Vars,Peak
MSTAGAT-Net,20250504_023725,region785,20,5,534.5212,338.04788,912.6130751857547,766.56744,0.7729683215733452,0.7104295492079336,7.650421857833863e-08,0.5899046396916063,0.24488455721948546,0.5932145118713379,0.4060686528682709,734.62585
