,MAE,RMSE,PCC,R2,MAE_CHANGE,RMSE_CHANGE,PCC_CHANGE,R2_CHANGE
none,455.5337,847.9628529599631,0.8235742072843951,0.645949592897554,,,,
no_agam,519.4886,984.9558683007072,0.7989236821973569,0.5223112675430128,14.039554043970842,16.155544415954765,-2.9931152370979937,-19.140553181546775
no_mtfm,460.9159,866.0697142840177,0.8252088320153512,0.6306677575379649,1.181515220498508,2.1353366200947788,0.19847934970499104,-2.365793790663913
no_pprm,534.5212,912.6130751857548,0.7729683215733452,0.5899046396916063,17.339551387745846,7.624180941431428,-6.144666171359932,-8.676366363905473
