# MSTAGAT-Net Experiment Results
# Format: [Timestamp] Model | Dataset, Window, Horizon, Ablation, Seed | Metrics
# ================================================================================
[20260204_180856] EpiSIG-Net-V3 | Dataset: ltla_timeseries, Window: 20, Horizon: 7, Ablation: none, Seed: 9 | MAE: 70.1059, RMSE: 146.0984, PCC: 0.7556, R2: 0.5475
[20260204_181701] EpiSIG-Net-V3 | Dataset: ltla_timeseries, Window: 20, Horizon: 7, Ablation: none, Seed: 10 | MAE: 72.6294, RMSE: 150.0834, PCC: 0.7559, R2: 0.5224
[20260204_181854] EpiSIG-Net-V3 | Dataset: ltla_timeseries, Window: 20, Horizon: 7, Ablation: none, Seed: 10 | MAE: 72.6294, RMSE: 150.0834, PCC: 0.7559, R2: 0.5224
[20260204_183056] EpiSIG-Net-V3 | Dataset: ltla_timeseries, Window: 20, Horizon: 14, Ablation: none, Seed: 1 | MAE: 91.4243, RMSE: 176.2872, PCC: 0.6231, R2: 0.3411
[20260204_183245] EpiSIG-Net-V3 | Dataset: ltla_timeseries, Window: 20, Horizon: 14, Ablation: none, Seed: 1 | MAE: 91.4243, RMSE: 176.2872, PCC: 0.6231, R2: 0.3411
[20260204_183941] EpiSIG-Net-V3 | Dataset: ltla_timeseries, Window: 20, Horizon: 14, Ablation: none, Seed: 2 | MAE: 95.3174, RMSE: 185.9112, PCC: 0.6137, R2: 0.2672
[20260204_184141] EpiSIG-Net-V3 | Dataset: ltla_timeseries, Window: 20, Horizon: 14, Ablation: none, Seed: 2 | MAE: 95.3174, RMSE: 185.9112, PCC: 0.6137, R2: 0.2672
[20260204_184441] EpiSIG-Net-V3 | Dataset: ltla_timeseries, Window: 20, Horizon: 14, Ablation: none, Seed: 3 | MAE: 127.0559, RMSE: 230.9806, PCC: 0.3624, R2: -0.1311
[20260204_184645] EpiSIG-Net-V3 | Dataset: ltla_timeseries, Window: 20, Horizon: 14, Ablation: none, Seed: 3 | MAE: 127.0559, RMSE: 230.9806, PCC: 0.3624, R2: -0.1311
[20260204_185304] EpiSIG-Net-V3 | Dataset: ltla_timeseries, Window: 20, Horizon: 14, Ablation: none, Seed: 4 | MAE: 95.3501, RMSE: 187.0375, PCC: 0.6129, R2: 0.2583
[20260204_185507] EpiSIG-Net-V3 | Dataset: ltla_timeseries, Window: 20, Horizon: 14, Ablation: none, Seed: 4 | MAE: 95.3501, RMSE: 187.0375, PCC: 0.6129, R2: 0.2583
[20260204_190040] EpiSIG-Net-V3 | Dataset: ltla_timeseries, Window: 20, Horizon: 14, Ablation: none, Seed: 5 | MAE: 93.8055, RMSE: 183.2159, PCC: 0.6069, R2: 0.2883
[20260204_190218] EpiSIG-Net-V3 | Dataset: ltla_timeseries, Window: 20, Horizon: 14, Ablation: none, Seed: 5 | MAE: 93.8055, RMSE: 183.2159, PCC: 0.6069, R2: 0.2883
[20260204_190724] EpiSIG-Net-V3 | Dataset: ltla_timeseries, Window: 20, Horizon: 14, Ablation: none, Seed: 6 | MAE: 94.3681, RMSE: 185.6453, PCC: 0.6091, R2: 0.2693
[20260204_190858] EpiSIG-Net-V3 | Dataset: ltla_timeseries, Window: 20, Horizon: 14, Ablation: none, Seed: 6 | MAE: 94.3681, RMSE: 185.6453, PCC: 0.6091, R2: 0.2693
[20260204_191436] EpiSIG-Net-V3 | Dataset: ltla_timeseries, Window: 20, Horizon: 14, Ablation: none, Seed: 7 | MAE: 100.0167, RMSE: 195.5092, PCC: 0.6105, R2: 0.1896
[20260204_191614] EpiSIG-Net-V3 | Dataset: ltla_timeseries, Window: 20, Horizon: 14, Ablation: none, Seed: 7 | MAE: 100.0167, RMSE: 195.5092, PCC: 0.6105, R2: 0.1896
[20260204_191902] EpiSIG-Net-V3 | Dataset: ltla_timeseries, Window: 20, Horizon: 14, Ablation: none, Seed: 8 | MAE: 93.9635, RMSE: 183.8276, PCC: 0.6156, R2: 0.2836
[20260204_192038] EpiSIG-Net-V3 | Dataset: ltla_timeseries, Window: 20, Horizon: 14, Ablation: none, Seed: 8 | MAE: 93.9635, RMSE: 183.8276, PCC: 0.6156, R2: 0.2836
[20260204_192421] EpiSIG-Net-V3 | Dataset: ltla_timeseries, Window: 20, Horizon: 14, Ablation: none, Seed: 9 | MAE: 94.3115, RMSE: 181.6420, PCC: 0.6156, R2: 0.3005
[20260204_192542] EpiSIG-Net-V3 | Dataset: ltla_timeseries, Window: 20, Horizon: 14, Ablation: none, Seed: 9 | MAE: 94.3115, RMSE: 181.6420, PCC: 0.6156, R2: 0.3005
[20260204_192944] EpiSIG-Net-V3 | Dataset: ltla_timeseries, Window: 20, Horizon: 14, Ablation: none, Seed: 10 | MAE: 94.3516, RMSE: 185.2882, PCC: 0.6169, R2: 0.2721
[20260204_193050] EpiSIG-Net-V3 | Dataset: ltla_timeseries, Window: 20, Horizon: 14, Ablation: none, Seed: 10 | MAE: 94.3516, RMSE: 185.2882, PCC: 0.6169, R2: 0.2721
[20260204_212347] EpiSIG-Net-V5 | Dataset: ltla_timeseries, Window: 20, Horizon: 3, Ablation: none, Seed: 1 | MAE: 39.7039, RMSE: 95.8790, PCC: 0.9024, R2: 0.8051
[20260204_212413] EpiSIG-Net-V5 | Dataset: ltla_timeseries, Window: 20, Horizon: 3, Ablation: none, Seed: 1 | MAE: 39.7039, RMSE: 95.8790, PCC: 0.9024, R2: 0.8051
[20260204_212642] EpiSIG-Net-V5 | Dataset: ltla_timeseries, Window: 20, Horizon: 7, Ablation: none, Seed: 1 | MAE: 70.9948, RMSE: 149.4635, PCC: 0.7689, R2: 0.5264
[20260204_212706] EpiSIG-Net-V5 | Dataset: ltla_timeseries, Window: 20, Horizon: 7, Ablation: none, Seed: 1 | MAE: 70.9948, RMSE: 149.4635, PCC: 0.7689, R2: 0.5264
[20260204_212909] EpiSIG-Net-V5 | Dataset: ltla_timeseries, Window: 20, Horizon: 14, Ablation: none, Seed: 1 | MAE: 98.4882, RMSE: 184.1006, PCC: 0.5887, R2: 0.2814
[20260204_212933] EpiSIG-Net-V5 | Dataset: ltla_timeseries, Window: 20, Horizon: 14, Ablation: none, Seed: 1 | MAE: 98.4882, RMSE: 184.1006, PCC: 0.5887, R2: 0.2814
[20260204_213840] EpiSIG-Net-V5 | Dataset: ltla_timeseries, Window: 20, Horizon: 3, Ablation: no_agam, Seed: 1 | MAE: 39.7039, RMSE: 95.8790, PCC: 0.9024, R2: 0.8051
[20260204_213905] EpiSIG-Net-V5 | Dataset: ltla_timeseries, Window: 20, Horizon: 3, Ablation: no_agam, Seed: 1 | MAE: 39.7039, RMSE: 95.8790, PCC: 0.9024, R2: 0.8051
[20260204_214131] EpiSIG-Net-V5 | Dataset: ltla_timeseries, Window: 20, Horizon: 7, Ablation: no_agam, Seed: 1 | MAE: 70.9948, RMSE: 149.4635, PCC: 0.7689, R2: 0.5264
[20260204_214157] EpiSIG-Net-V5 | Dataset: ltla_timeseries, Window: 20, Horizon: 7, Ablation: no_agam, Seed: 1 | MAE: 70.9948, RMSE: 149.4635, PCC: 0.7689, R2: 0.5264
[20260204_214359] EpiSIG-Net-V5 | Dataset: ltla_timeseries, Window: 20, Horizon: 14, Ablation: no_agam, Seed: 1 | MAE: 98.4882, RMSE: 184.1006, PCC: 0.5887, R2: 0.2814
[20260204_214424] EpiSIG-Net-V5 | Dataset: ltla_timeseries, Window: 20, Horizon: 14, Ablation: no_agam, Seed: 1 | MAE: 98.4882, RMSE: 184.1006, PCC: 0.5887, R2: 0.2814
[20260204_215329] EpiSIG-Net-V5 | Dataset: ltla_timeseries, Window: 20, Horizon: 3, Ablation: no_mtfm, Seed: 1 | MAE: 39.7039, RMSE: 95.8790, PCC: 0.9024, R2: 0.8051
[20260204_215355] EpiSIG-Net-V5 | Dataset: ltla_timeseries, Window: 20, Horizon: 3, Ablation: no_mtfm, Seed: 1 | MAE: 39.7039, RMSE: 95.8790, PCC: 0.9024, R2: 0.8051
[20260204_215624] EpiSIG-Net-V5 | Dataset: ltla_timeseries, Window: 20, Horizon: 7, Ablation: no_mtfm, Seed: 1 | MAE: 70.9948, RMSE: 149.4635, PCC: 0.7689, R2: 0.5264
[20260204_215649] EpiSIG-Net-V5 | Dataset: ltla_timeseries, Window: 20, Horizon: 7, Ablation: no_mtfm, Seed: 1 | MAE: 70.9948, RMSE: 149.4635, PCC: 0.7689, R2: 0.5264
[20260204_215852] EpiSIG-Net-V5 | Dataset: ltla_timeseries, Window: 20, Horizon: 14, Ablation: no_mtfm, Seed: 1 | MAE: 98.4882, RMSE: 184.1006, PCC: 0.5887, R2: 0.2814
[20260204_215916] EpiSIG-Net-V5 | Dataset: ltla_timeseries, Window: 20, Horizon: 14, Ablation: no_mtfm, Seed: 1 | MAE: 98.4882, RMSE: 184.1006, PCC: 0.5887, R2: 0.2814
[20260204_220832] EpiSIG-Net-V5 | Dataset: ltla_timeseries, Window: 20, Horizon: 3, Ablation: no_pprm, Seed: 1 | MAE: 39.7039, RMSE: 95.8790, PCC: 0.9024, R2: 0.8051
[20260204_220857] EpiSIG-Net-V5 | Dataset: ltla_timeseries, Window: 20, Horizon: 3, Ablation: no_pprm, Seed: 1 | MAE: 39.7039, RMSE: 95.8790, PCC: 0.9024, R2: 0.8051
[20260204_221126] EpiSIG-Net-V5 | Dataset: ltla_timeseries, Window: 20, Horizon: 7, Ablation: no_pprm, Seed: 1 | MAE: 70.9948, RMSE: 149.4635, PCC: 0.7689, R2: 0.5264
[20260204_221150] EpiSIG-Net-V5 | Dataset: ltla_timeseries, Window: 20, Horizon: 7, Ablation: no_pprm, Seed: 1 | MAE: 70.9948, RMSE: 149.4635, PCC: 0.7689, R2: 0.5264
[20260204_221353] EpiSIG-Net-V5 | Dataset: ltla_timeseries, Window: 20, Horizon: 14, Ablation: no_pprm, Seed: 1 | MAE: 98.4882, RMSE: 184.1006, PCC: 0.5887, R2: 0.2814
[20260204_221412] EpiSIG-Net-V5 | Dataset: ltla_timeseries, Window: 20, Horizon: 14, Ablation: no_pprm, Seed: 1 | MAE: 98.4882, RMSE: 184.1006, PCC: 0.5887, R2: 0.2814
[20260204_224438] EpiSIG-Net-V3 | Dataset: ltla_timeseries, Window: 20, Horizon: 3, Ablation: none, Seed: 1 | MAE: 40.7309, RMSE: 97.6211, PCC: 0.8962, R2: 0.7980
[20260204_224606] EpiSIG-Net-V3 | Dataset: ltla_timeseries, Window: 20, Horizon: 3, Ablation: none, Seed: 1 | MAE: 40.7309, RMSE: 97.6211, PCC: 0.8962, R2: 0.7980
[20260204_225156] EpiSIG-Net-V3 | Dataset: ltla_timeseries, Window: 20, Horizon: 7, Ablation: none, Seed: 1 | MAE: 70.7569, RMSE: 146.6711, PCC: 0.7535, R2: 0.5439
[20260204_225308] EpiSIG-Net-V3 | Dataset: ltla_timeseries, Window: 20, Horizon: 7, Ablation: none, Seed: 1 | MAE: 70.7569, RMSE: 146.6711, PCC: 0.7535, R2: 0.5439
[20260204_225946] EpiSIG-Net-V3 | Dataset: ltla_timeseries, Window: 20, Horizon: 14, Ablation: none, Seed: 1 | MAE: 91.4243, RMSE: 176.2872, PCC: 0.6231, R2: 0.3411
[20260204_230105] EpiSIG-Net-V3 | Dataset: ltla_timeseries, Window: 20, Horizon: 14, Ablation: none, Seed: 1 | MAE: 91.4243, RMSE: 176.2872, PCC: 0.6231, R2: 0.3411
[20260204_230729] EpiSIG-Net-V3 | Dataset: ltla_timeseries, Window: 20, Horizon: 3, Ablation: no_agam, Seed: 1 | MAE: 40.7309, RMSE: 97.6211, PCC: 0.8962, R2: 0.7980
[20260204_230857] EpiSIG-Net-V3 | Dataset: ltla_timeseries, Window: 20, Horizon: 3, Ablation: no_agam, Seed: 1 | MAE: 40.7309, RMSE: 97.6211, PCC: 0.8962, R2: 0.7980
[20260204_231448] EpiSIG-Net-V3 | Dataset: ltla_timeseries, Window: 20, Horizon: 7, Ablation: no_agam, Seed: 1 | MAE: 70.7569, RMSE: 146.6711, PCC: 0.7535, R2: 0.5439
[20260204_231559] EpiSIG-Net-V3 | Dataset: ltla_timeseries, Window: 20, Horizon: 7, Ablation: no_agam, Seed: 1 | MAE: 70.7569, RMSE: 146.6711, PCC: 0.7535, R2: 0.5439
[20260204_232243] EpiSIG-Net-V3 | Dataset: ltla_timeseries, Window: 20, Horizon: 14, Ablation: no_agam, Seed: 1 | MAE: 91.4243, RMSE: 176.2872, PCC: 0.6231, R2: 0.3411
[20260204_232358] EpiSIG-Net-V3 | Dataset: ltla_timeseries, Window: 20, Horizon: 14, Ablation: no_agam, Seed: 1 | MAE: 91.4243, RMSE: 176.2872, PCC: 0.6231, R2: 0.3411
[20260204_233029] EpiSIG-Net-V3 | Dataset: ltla_timeseries, Window: 20, Horizon: 3, Ablation: no_mtfm, Seed: 1 | MAE: 40.7309, RMSE: 97.6211, PCC: 0.8962, R2: 0.7980
[20260204_233153] EpiSIG-Net-V3 | Dataset: ltla_timeseries, Window: 20, Horizon: 3, Ablation: no_mtfm, Seed: 1 | MAE: 40.7309, RMSE: 97.6211, PCC: 0.8962, R2: 0.7980
[20260204_233739] EpiSIG-Net-V3 | Dataset: ltla_timeseries, Window: 20, Horizon: 7, Ablation: no_mtfm, Seed: 1 | MAE: 70.7569, RMSE: 146.6711, PCC: 0.7535, R2: 0.5439
[20260204_233846] EpiSIG-Net-V3 | Dataset: ltla_timeseries, Window: 20, Horizon: 7, Ablation: no_mtfm, Seed: 1 | MAE: 70.7569, RMSE: 146.6711, PCC: 0.7535, R2: 0.5439
[20260204_234530] EpiSIG-Net-V3 | Dataset: ltla_timeseries, Window: 20, Horizon: 14, Ablation: no_mtfm, Seed: 1 | MAE: 91.4243, RMSE: 176.2872, PCC: 0.6231, R2: 0.3411
[20260204_234644] EpiSIG-Net-V3 | Dataset: ltla_timeseries, Window: 20, Horizon: 14, Ablation: no_mtfm, Seed: 1 | MAE: 91.4243, RMSE: 176.2872, PCC: 0.6231, R2: 0.3411
[20260204_235318] EpiSIG-Net-V3 | Dataset: ltla_timeseries, Window: 20, Horizon: 3, Ablation: no_pprm, Seed: 1 | MAE: 40.7309, RMSE: 97.6211, PCC: 0.8962, R2: 0.7980
[20260204_235440] EpiSIG-Net-V3 | Dataset: ltla_timeseries, Window: 20, Horizon: 3, Ablation: no_pprm, Seed: 1 | MAE: 40.7309, RMSE: 97.6211, PCC: 0.8962, R2: 0.7980
[20260205_000035] EpiSIG-Net-V3 | Dataset: ltla_timeseries, Window: 20, Horizon: 7, Ablation: no_pprm, Seed: 1 | MAE: 70.7569, RMSE: 146.6711, PCC: 0.7535, R2: 0.5439
[20260205_000142] EpiSIG-Net-V3 | Dataset: ltla_timeseries, Window: 20, Horizon: 7, Ablation: no_pprm, Seed: 1 | MAE: 70.7569, RMSE: 146.6711, PCC: 0.7535, R2: 0.5439
[20260205_000833] EpiSIG-Net-V3 | Dataset: ltla_timeseries, Window: 20, Horizon: 14, Ablation: no_pprm, Seed: 1 | MAE: 91.4243, RMSE: 176.2872, PCC: 0.6231, R2: 0.3411
[20260205_000915] EpiSIG-Net-V3 | Dataset: ltla_timeseries, Window: 20, Horizon: 14, Ablation: no_pprm, Seed: 1 | MAE: 91.4243, RMSE: 176.2872, PCC: 0.6231, R2: 0.3411
[20260206_110207] MSTAGAT-Net | Dataset: ltla_timeseries, Window: 20, Horizon: 3, Ablation: none, Seed: 42 | MAE: 38.1349, RMSE: 93.7850, PCC: 0.9061, R2: 0.8135
[20260206_110537] MSTAGAT-Net | Dataset: ltla_timeseries, Window: 20, Horizon: 7, Ablation: none, Seed: 42 | MAE: 69.2888, RMSE: 145.6719, PCC: 0.7659, R2: 0.5501
[20260206_110744] MSTAGAT-Net | Dataset: ltla_timeseries, Window: 20, Horizon: 14, Ablation: none, Seed: 42 | MAE: 90.5595, RMSE: 179.1552, PCC: 0.6318, R2: 0.3195
[20260206_202051] MSTAGAT-Net | Dataset: ltla_timeseries, Window: 20, Horizon: 3, Ablation: none, Seed: 42 | MAE: 23.6651, RMSE: 49.1216, PCC: 0.9468, R2: 0.8939
[20260206_204334] MSTAGAT-Net | Dataset: ltla_timeseries, Window: 20, Horizon: 7, Ablation: none, Seed: 42 | MAE: 44.0379, RMSE: 84.1997, PCC: 0.8456, R2: 0.6882
[20260206_211105] MSTAGAT-Net | Dataset: ltla_timeseries, Window: 20, Horizon: 14, Ablation: none, Seed: 42 | MAE: 63.4978, RMSE: 117.5084, PCC: 0.6457, R2: 0.3928
[20260206_212357] MSTAGAT-Net | Dataset: ltla_timeseries, Window: 20, Horizon: 3, Ablation: none, Seed: 42 | MAE: 23.9366, RMSE: 48.9773, PCC: 0.9463, R2: 0.8945
[20260206_212542] MSTAGAT-Net | Dataset: ltla_timeseries, Window: 20, Horizon: 7, Ablation: none, Seed: 42 | MAE: 43.7265, RMSE: 85.5500, PCC: 0.8485, R2: 0.6782
[20260206_212802] MSTAGAT-Net | Dataset: ltla_timeseries, Window: 20, Horizon: 14, Ablation: none, Seed: 42 | MAE: 62.7641, RMSE: 118.5225, PCC: 0.6394, R2: 0.3823
[20260207_154049] MSTAGAT-Net | Dataset: ltla_timeseries, Window: 20, Horizon: 3, Ablation: none, Seed: 42 | MAE: 23.9366, RMSE: 48.9773, PCC: 0.9463, R2: 0.8945
[20260207_154246] MSTAGAT-Net | Dataset: ltla_timeseries, Window: 20, Horizon: 7, Ablation: none, Seed: 42 | MAE: 43.7265, RMSE: 85.5500, PCC: 0.8485, R2: 0.6782
[20260207_154528] MSTAGAT-Net | Dataset: ltla_timeseries, Window: 20, Horizon: 14, Ablation: none, Seed: 42 | MAE: 62.7641, RMSE: 118.5225, PCC: 0.6394, R2: 0.3823
[20260209_081228] MSTAGAT-Net | Dataset: ltla_timeseries, Window: 20, Horizon: 3, Ablation: none, Seed: 5 | MAE: 23.9434, RMSE: 49.4303, PCC: 0.9449, R2: 0.8926
[20260209_081435] MSTAGAT-Net | Dataset: ltla_timeseries, Window: 20, Horizon: 7, Ablation: none, Seed: 5 | MAE: 45.0028, RMSE: 86.4659, PCC: 0.8388, R2: 0.6712
[20260209_081614] MSTAGAT-Net | Dataset: ltla_timeseries, Window: 20, Horizon: 14, Ablation: none, Seed: 5 | MAE: 62.2344, RMSE: 116.4458, PCC: 0.6588, R2: 0.4037
[20260209_081835] MSTAGAT-Net | Dataset: ltla_timeseries, Window: 20, Horizon: 3, Ablation: no_agam, Seed: 5 | MAE: 24.1426, RMSE: 48.3348, PCC: 0.9479, R2: 0.8973
[20260209_081947] MSTAGAT-Net | Dataset: ltla_timeseries, Window: 20, Horizon: 7, Ablation: no_agam, Seed: 5 | MAE: 42.8914, RMSE: 79.7675, PCC: 0.8576, R2: 0.7202
[20260209_082110] MSTAGAT-Net | Dataset: ltla_timeseries, Window: 20, Horizon: 14, Ablation: no_agam, Seed: 5 | MAE: 63.4033, RMSE: 118.1983, PCC: 0.6408, R2: 0.3856
[20260209_083233] MSTAGAT-Net | Dataset: ltla_timeseries, Window: 20, Horizon: 3, Ablation: no_mtfm, Seed: 5 | MAE: 25.6459, RMSE: 49.9673, PCC: 0.9439, R2: 0.8902
[20260209_083502] MSTAGAT-Net | Dataset: ltla_timeseries, Window: 20, Horizon: 7, Ablation: no_mtfm, Seed: 5 | MAE: 45.0968, RMSE: 83.9926, PCC: 0.8376, R2: 0.6898
[20260209_083728] MSTAGAT-Net | Dataset: ltla_timeseries, Window: 20, Horizon: 14, Ablation: no_mtfm, Seed: 5 | MAE: 67.4375, RMSE: 118.3324, PCC: 0.6289, R2: 0.3842
[20260209_084535] MSTAGAT-Net | Dataset: ltla_timeseries, Window: 20, Horizon: 3, Ablation: no_pprm, Seed: 5 | MAE: 23.8702, RMSE: 48.9737, PCC: 0.9459, R2: 0.8945
[20260209_084814] MSTAGAT-Net | Dataset: ltla_timeseries, Window: 20, Horizon: 7, Ablation: no_pprm, Seed: 5 | MAE: 43.4416, RMSE: 80.4539, PCC: 0.8499, R2: 0.7154
[20260209_085201] MSTAGAT-Net | Dataset: ltla_timeseries, Window: 20, Horizon: 14, Ablation: no_pprm, Seed: 5 | MAE: 63.1400, RMSE: 113.3722, PCC: 0.6661, R2: 0.4348
[20260209_094253] MSTAGAT-Net | Dataset: ltla_timeseries, Window: 20, Horizon: 3, Ablation: none, Seed: 42 | MAE: 24.1340, RMSE: 49.7820, PCC: 0.9451, R2: 0.8910
[20260209_094510] MSTAGAT-Net | Dataset: ltla_timeseries, Window: 20, Horizon: 7, Ablation: none, Seed: 42 | MAE: 44.5667, RMSE: 83.0242, PCC: 0.8418, R2: 0.6969
[20260209_094728] MSTAGAT-Net | Dataset: ltla_timeseries, Window: 20, Horizon: 14, Ablation: none, Seed: 42 | MAE: 64.2648, RMSE: 115.5720, PCC: 0.6528, R2: 0.4126
[20260410_024532] MSAGAT-Net | Dataset: ltla_timeseries, Window: 20, Horizon: 3, Ablation: none, Seed: 5 | MAE: 124.4732, RMSE: 193.9371, PCC: 0.8422, R2: -0.6540
[20260410_024650] MSAGAT-Net | Dataset: ltla_timeseries, Window: 20, Horizon: 7, Ablation: none, Seed: 5 | MAE: 44.8113, RMSE: 82.4592, PCC: 0.8426, R2: 0.7010
[20260410_024758] MSAGAT-Net | Dataset: ltla_timeseries, Window: 20, Horizon: 14, Ablation: none, Seed: 5 | MAE: 62.7632, RMSE: 120.0701, PCC: 0.6511, R2: 0.3660
[20260410_024915] MSAGAT-Net | Dataset: ltla_timeseries, Window: 20, Horizon: 3, Ablation: no_agam, Seed: 5 | MAE: 24.4955, RMSE: 51.5036, PCC: 0.9438, R2: 0.8834
[20260410_025019] MSAGAT-Net | Dataset: ltla_timeseries, Window: 20, Horizon: 7, Ablation: no_agam, Seed: 5 | MAE: 44.3934, RMSE: 81.5594, PCC: 0.8452, R2: 0.7075
[20260410_025107] MSAGAT-Net | Dataset: ltla_timeseries, Window: 20, Horizon: 14, Ablation: no_agam, Seed: 5 | MAE: 62.7372, RMSE: 117.2052, PCC: 0.6462, R2: 0.3959
[20260410_025222] MSAGAT-Net | Dataset: ltla_timeseries, Window: 20, Horizon: 3, Ablation: no_mtfm, Seed: 5 | MAE: 25.1716, RMSE: 50.1618, PCC: 0.9437, R2: 0.8893
[20260410_025414] MSAGAT-Net | Dataset: ltla_timeseries, Window: 20, Horizon: 7, Ablation: no_mtfm, Seed: 5 | MAE: 43.3498, RMSE: 83.2072, PCC: 0.8509, R2: 0.6955
[20260410_025511] MSAGAT-Net | Dataset: ltla_timeseries, Window: 20, Horizon: 14, Ablation: no_mtfm, Seed: 5 | MAE: 66.6308, RMSE: 126.1138, PCC: 0.6232, R2: 0.3006
[20260410_030650] MSAGAT-Net | Dataset: ltla_timeseries, Window: 20, Horizon: 3, Ablation: no_pprm, Seed: 5 | MAE: 126.0744, RMSE: 196.3438, PCC: 0.2349, R2: -0.6953
[20260410_031800] MSAGAT-Net | Dataset: ltla_timeseries, Window: 20, Horizon: 7, Ablation: no_pprm, Seed: 5 | MAE: 126.0737, RMSE: 196.3431, PCC: 0.2351, R2: -0.6953
[20260410_031905] MSAGAT-Net | Dataset: ltla_timeseries, Window: 20, Horizon: 14, Ablation: no_pprm, Seed: 5 | MAE: 64.0544, RMSE: 122.7725, PCC: 0.6405, R2: 0.3372
[20260410_161414] MSAGAT-Net | Dataset: ltla_timeseries, Window: 20, Horizon: 3, Ablation: none, Seed: 5 | MAE: 23.9514, RMSE: 49.7009, PCC: 0.9449, R2: 0.8914
[20260410_161525] MSAGAT-Net | Dataset: ltla_timeseries, Window: 20, Horizon: 7, Ablation: none, Seed: 5 | MAE: 44.8013, RMSE: 82.4145, PCC: 0.8428, R2: 0.7013
[20260410_161626] MSAGAT-Net | Dataset: ltla_timeseries, Window: 20, Horizon: 14, Ablation: none, Seed: 5 | MAE: 62.7492, RMSE: 120.0829, PCC: 0.6511, R2: 0.3659
[20260410_161735] MSAGAT-Net | Dataset: ltla_timeseries, Window: 20, Horizon: 3, Ablation: no_agam, Seed: 5 | MAE: 24.4955, RMSE: 51.5036, PCC: 0.9438, R2: 0.8834
[20260410_161831] MSAGAT-Net | Dataset: ltla_timeseries, Window: 20, Horizon: 7, Ablation: no_agam, Seed: 5 | MAE: 44.3934, RMSE: 81.5594, PCC: 0.8452, R2: 0.7075
[20260410_161914] MSAGAT-Net | Dataset: ltla_timeseries, Window: 20, Horizon: 14, Ablation: no_agam, Seed: 5 | MAE: 62.7372, RMSE: 117.2052, PCC: 0.6462, R2: 0.3959
[20260410_162020] MSAGAT-Net | Dataset: ltla_timeseries, Window: 20, Horizon: 3, Ablation: no_mtfm, Seed: 5 | MAE: 25.1903, RMSE: 50.1658, PCC: 0.9437, R2: 0.8893
[20260410_162200] MSAGAT-Net | Dataset: ltla_timeseries, Window: 20, Horizon: 7, Ablation: no_mtfm, Seed: 5 | MAE: 43.3510, RMSE: 83.2029, PCC: 0.8509, R2: 0.6956
[20260410_162252] MSAGAT-Net | Dataset: ltla_timeseries, Window: 20, Horizon: 14, Ablation: no_mtfm, Seed: 5 | MAE: 66.6176, RMSE: 126.1123, PCC: 0.6234, R2: 0.3006
[20260410_162519] MSAGAT-Net | Dataset: ltla_timeseries, Window: 20, Horizon: 3, Ablation: no_pprm, Seed: 5 | MAE: 23.7681, RMSE: 50.0163, PCC: 0.9451, R2: 0.8900
[20260410_162912] MSAGAT-Net | Dataset: ltla_timeseries, Window: 20, Horizon: 7, Ablation: no_pprm, Seed: 5 | MAE: 45.6706, RMSE: 87.9894, PCC: 0.8288, R2: 0.6595
[20260410_163016] MSAGAT-Net | Dataset: ltla_timeseries, Window: 20, Horizon: 14, Ablation: no_pprm, Seed: 5 | MAE: 64.0813, RMSE: 122.7506, PCC: 0.6407, R2: 0.3374
[20260410_200913] MSAGAT-Net | Dataset: ltla_timeseries, Window: 20, Horizon: 3, Ablation: none, Seed: 42 | MAE: 24.1258, RMSE: 49.7700, PCC: 0.9451, R2: 0.8911
[20260410_201127] MSAGAT-Net | Dataset: ltla_timeseries, Window: 20, Horizon: 7, Ablation: none, Seed: 42 | MAE: 43.9214, RMSE: 83.4151, PCC: 0.8455, R2: 0.6940
[20260410_201351] MSAGAT-Net | Dataset: ltla_timeseries, Window: 20, Horizon: 14, Ablation: none, Seed: 42 | MAE: 64.5848, RMSE: 116.5084, PCC: 0.6484, R2: 0.4031
[20260410_201830] MSAGAT-Net | Dataset: ltla_timeseries, Window: 20, Horizon: 3, Ablation: no_agam, Seed: 42 | MAE: 24.1693, RMSE: 49.3606, PCC: 0.9451, R2: 0.8929
[20260410_201923] MSAGAT-Net | Dataset: ltla_timeseries, Window: 20, Horizon: 7, Ablation: no_agam, Seed: 42 | MAE: 44.3374, RMSE: 85.0351, PCC: 0.8457, R2: 0.6820
[20260410_202106] MSAGAT-Net | Dataset: ltla_timeseries, Window: 20, Horizon: 14, Ablation: no_agam, Seed: 42 | MAE: 67.0150, RMSE: 118.1712, PCC: 0.6314, R2: 0.3859
[20260410_202214] MSAGAT-Net | Dataset: ltla_timeseries, Window: 20, Horizon: 3, Ablation: no_mtfm, Seed: 42 | MAE: 27.3589, RMSE: 51.5475, PCC: 0.9400, R2: 0.8832
[20260410_203343] MSAGAT-Net | Dataset: ltla_timeseries, Window: 20, Horizon: 3, Ablation: none, Seed: 42 | MAE: 24.1340, RMSE: 49.7820, PCC: 0.9451, R2: 0.8910
[20260410_203538] MSAGAT-Net | Dataset: ltla_timeseries, Window: 20, Horizon: 7, Ablation: none, Seed: 42 | MAE: 44.5667, RMSE: 83.0242, PCC: 0.8418, R2: 0.6969
[20260410_203733] MSAGAT-Net | Dataset: ltla_timeseries, Window: 20, Horizon: 14, Ablation: none, Seed: 42 | MAE: 64.2648, RMSE: 115.5720, PCC: 0.6528, R2: 0.4126
