,MAE,RMSE,PCC,R2,MAE_change,RMSE_change,PCC_change,R2_change
none,391.8414,1087.471378933717,0.8848976597214671,0.7191553859333716,0.0,0.0,0.0,0.0
no_eagam,391.5132,1146.842785651111,0.8629802475373038,0.6876523747902479,-0.08375837775182458,5.459583384677999,-2.4768301671248625,-4.380556936556462
no_dmtm,364.63257,1078.0467290428555,0.8847192336490711,0.7240022361581135,-6.943837481184999,-0.8666572816015161,-0.020163469801930973,0.673964253003733
no_ppm,339.20764,1076.4651643225618,0.8975727962419415,0.724811412863177,-13.432414236984656,-1.012092347841556,1.432384454996088,0.7864818981317343
