,MAE,RMSE,PCC,R2,MAE_change,RMSE_change,PCC_change,R2_change
none,324.35785,1045.185808839749,0.8850216361370662,0.7405716449193549,0.0,0.0,0.0,0.0
no_eagam,332.37482,1111.9130474097333,0.8709591739504585,0.7063891306897497,2.4716435874759974,6.384246514412366,-1.5889399323600006,-4.615693088455675
no_dmtm,315.59036,1061.5830749404402,0.8895001805313876,0.7323677466013834,-2.703030002202817,1.5688374222085633,0.5060378426305248,-1.1077791560416677
no_ppm,348.90765,1074.590038107557,0.9040302044130448,0.7257693091786415,7.568739279780035,2.8133016176759362,2.1478083133591,-1.9987716032964435
