MAE,std_MAE,RMSE,RMSEs,PCC,PCCs,MAPE,R2,R2s,Var,Vars,Peak
332.37482,311.8649,1111.9130474097333,791.66614,0.8709591739504585,0.8938339972922282,0.01158788828125,0.7063891306897497,0.7383008462337306,0.7134554386138916,0.7526382322007037,286.7887
